id_mutation.string(),date_mutation.date(2006-01-02),nature_mutation.string(),valeur_fonciere.double(),adresse_numero.int32(),adresse_nom_voie.string(),adresse_code_voie.string(),code_postal.int32(),code_commune.int32(),nom_commune.string(),code_departement.int32(),nombre_lots.int64(),type_local.string(),surface_reelle_bati.double(),nombre_pieces_principales.int32(),longitude.double(),latitude.double()
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,51.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,51.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,51.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,52.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,51.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,51.0,2,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Maison,95.0,4,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501008,2019-08-07,Vente terrain à bâtir,3266126.0,67,ALL DES MYOSOTIS,0981,97421,97414,Saint-Louis,974,0,Appartement,73.0,3,55.444268,-21.278408
2019-1501010,2019-08-09,Vente,105000.0,13,RUE BORY SAINT VINCENT,0436,97410,97416,Saint-Pierre,974,1,Appartement,57.0,3,55.474038,-21.330842
2019-1501011,2019-08-09,Vente,385000.0,9,IMP DORET,0701,97430,97422,Le Tampon,974,0,Maison,139.0,4,55.503129,-21.281612
2019-1501012,2019-08-12,Vente,36000.0,241,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,1,Appartement,27.0,1,55.524444,-21.273313
2019-1501014,2019-08-12,Vente,125315.0,57,RUE DE L EGLISE,0119,97425,97401,Les Avirons,974,2,Appartement,48.0,2,55.337193,-21.239344
2019-1501015,2019-08-09,Vente,290000.0,83,RUE DU PRESBYTERE,0250,97410,97416,Saint-Pierre,974,0,Maison,50.0,4,55.474179,-21.335421
2019-1501017,2019-08-27,Vente,680000.0,3,IMP DES CHEVAUX,1407,97432,97416,Saint-Pierre,974,0,Maison,169.0,5,55.49907,-21.295965
2019-1501019,2019-08-14,Vente,285000.0,192,RTE DE CILAOS,0270,97421,97414,Saint-Louis,974,0,Maison,145.0,3,55.439804,-21.271729
2019-1501020,2019-08-26,Vente,140000.0,2,RES LES SIRENES,A023,97425,97401,Les Avirons,974,1,Appartement,46.0,2,55.336777,-21.240191
2019-1501021,2019-08-22,Vente,250000.0,96,RUE DES MARAICHERS,0377,97429,97405,Petite-Île,974,0,Maison,86.0,4,55.552998,-21.350771
2019-1501024,2019-08-14,Vente,220000.0,22,IMP PAUL MOREL,1461,97418,97422,Le Tampon,974,0,Appartement,93.0,3,55.548247,-21.232259
2019-1501024,2019-08-14,Vente,220000.0,22,IMP PAUL MOREL,1461,97418,97422,Le Tampon,974,0,Maison,93.0,3,55.548247,-21.232259
2019-1501025,2019-08-13,Vente,454750.0,9,RLE CAMILLE CHAUTEMPS,0283,97430,97422,Le Tampon,974,0,Maison,130.0,5,55.516057,-21.27822
2019-1501026,2019-08-19,Vente,136725.0,75,RUE MIKHAIL GORBATCHEV,1369,97430,97422,Le Tampon,974,1,Appartement,94.0,3,55.519841,-21.277246
2019-1501028,2019-08-12,Vente,145000.0,81,CHE DE LA LIGNE D EQUERRE,1178,97430,97422,Le Tampon,974,0,Maison,70.0,4,55.558444,-21.298111
2019-1501030,2019-08-13,Vente,116666.66,3,ALL ROBESPIERRE,0860,97410,97416,Saint-Pierre,974,0,Maison,78.0,6,55.485771,-21.340113
2019-1501033,2019-08-07,Vente,195000.0,12,RUE DES PRIMEVERES,0259,97413,97424,Cilaos,974,0,Maison,55.0,4,55.466403,-21.142673
2019-1501033,2019-08-07,Vente,195000.0,11,RUE DES PRIMEVERES,0259,97413,97424,Cilaos,974,0,Maison,53.0,3,55.466073,-21.141829
2019-1501034,2019-08-14,Vente,350000.0,1,CHE TROU DE MAGASIN,0460,97414,97403,Entre-Deux,974,0,Maison,144.0,5,55.471425,-21.23426
2019-1501036,2019-08-19,Vente,330000.0,40,RTE HUBERT DELISLE CD3,0293,97410,97416,Saint-Pierre,974,0,Maison,140.0,4,55.548757,-21.31941
2019-1501036,2019-08-19,Vente,330000.0,40,RTE HUBERT DELISLE CD3,0293,97410,97416,Saint-Pierre,974,0,Maison,140.0,4,55.548757,-21.31941
2019-1501037,2019-08-13,Vente,230000.0,12,RUE DE FINLANDE,0446,97430,97422,Le Tampon,974,0,Maison,70.0,4,55.507447,-21.276134
2019-1501040,2019-08-14,Vente,188680.0,6,ALL DES EVIS,0361,97424,97413,Saint-Leu,974,1,Maison,59.0,3,55.313234,-21.216806
2019-1501042,2019-07-31,Vente,55000.0,158,CHE STEPHANE,1875,97430,97422,Le Tampon,974,1,Appartement,62.0,3,55.502973,-21.261602
2019-1501043,2019-08-28,Vente,358000.0,55,CHE DES TOURTERELLES,0862,97436,97413,Saint-Leu,974,0,Maison,130.0,5,55.309667,-21.174974
2019-1501044,2019-08-28,Vente,266500.0,9,CHE JEAN THIMOTEE,0861,97450,97414,Saint-Louis,974,0,Maison,137.0,4,55.436681,-21.272977
2019-1501046,2019-07-31,Vente,130000.0,48,RUE MAURICE THOREZ,0920,97421,97414,Saint-Louis,974,0,Maison,182.0,6,55.404554,-21.203365
2019-1501049,2019-07-31,Vente,194000.0,292,CHE EMILE ZOLA,0814,97430,97422,Le Tampon,974,0,Maison,66.0,2,55.502587,-21.235164
2019-1501049,2019-07-31,Vente,194000.0,292,CHE EMILE ZOLA,0814,97430,97422,Le Tampon,974,0,Maison,66.0,2,55.502587,-21.235164
2019-1501050,2019-08-27,Vente,120000.0,17,ALL DES PETUNIAS,1113,97421,97414,Saint-Louis,974,0,Maison,71.0,3,55.441059,-21.258838
2019-1501052,2019-08-28,Vente,362000.0,92,CHE PERIASSAMY,0791,97432,97416,Saint-Pierre,974,0,Maison,114.0,5,55.487327,-21.300995
2019-1501054,2019-08-01,Vente,57000.0,12,RUE SARDA GARRIGA,1790,97430,97422,Le Tampon,974,1,Appartement,29.0,2,55.520118,-21.282526
2019-1501055,2019-08-20,Vente,210000.0,3,CHE DES FUSCHIAS,1409,97432,97416,Saint-Pierre,974,0,Maison,104.0,4,55.489377,-21.273759
2019-1501056,2019-08-21,Vente,175000.0,91,RUE FRANCOIS DE MAHY,0130,97410,97416,Saint-Pierre,974,1,Appartement,60.0,3,55.476234,-21.336741
2019-1501058,2019-07-31,Vente,50000.0,144,RUE DE LA CITE,0292,97450,97414,Saint-Louis,974,0,Maison,67.0,5,55.421849,-21.278623
2019-1501059,2019-08-20,Vente,405000.0,43,RUE DES CAMOMILLES,0138,97436,97413,Saint-Leu,974,0,Maison,213.0,6,55.303096,-21.173585
2019-1501060,2019-08-28,Vente,128850.0,56,IMP DES INSEPARABLES,1451,97432,97416,Saint-Pierre,974,1,Appartement,49.0,2,55.486382,-21.300686
2019-1501061,2019-07-31,Vente,80000.0,43,CHE JEAN BAPTISTE HUET,1104,97430,97422,Le Tampon,974,0,Maison,110.0,4,55.533644,-21.283738
2019-1501063,2019-08-02,Vente,167000.0,2,CHE DU STADE,0849,97424,97413,Saint-Leu,974,0,Maison,108.0,6,55.307411,-21.216731
2019-1501064,2019-08-14,Vente,285000.0,2,ALL DES NAUTILES,0990,97436,97413,Saint-Leu,974,1,Appartement,84.0,4,55.288509,-21.180874
2019-1501065,2019-07-31,Vente,173000.0,21,AV RAYMOND BARRE,0324,97427,97404,L'Étang-Salé,974,0,Maison,95.0,4,55.371885,-21.268317
2019-1501066,2019-08-22,Vente,1000.0,147,CHE DE L EQUERRE,0210,97414,97403,Entre-Deux,974,0,Maison,97.0,3,55.464337,-21.265944
2019-1501066,2019-08-22,Vente,1000.0,147,CHE DE L EQUERRE,0210,97414,97403,Entre-Deux,974,0,Maison,97.0,3,55.464337,-21.265944
2019-1501068,2019-08-07,Vente,3800.0,64,IMP PAYET MAMA,0242,97413,97424,Cilaos,974,0,Maison,100.0,2,55.480143,-21.178544
2019-1501068,2019-08-07,Vente,3800.0,64,IMP PAYET MAMA,0242,97413,97424,Cilaos,974,0,Maison,58.0,3,55.480143,-21.178544
2019-1501068,2019-08-07,Vente,3800.0,64,IMP PAYET MAMA,0242,97413,97424,Cilaos,974,0,Maison,65.0,3,55.480143,-21.178544
2019-1501068,2019-08-07,Vente,3800.0,64,IMP PAYET MAMA,0242,97413,97424,Cilaos,974,0,Maison,20.0,1,55.480143,-21.178544
2019-1501069,2019-08-16,Vente,230000.0,20,AV PASTEUR,1030,97450,97414,Saint-Louis,974,0,Maison,76.0,4,55.403489,-21.280246
2019-1501070,2019-08-20,Vente,212000.0,38,ALL DES EVIS,0361,97424,97413,Saint-Leu,974,1,Maison,62.0,3,55.313234,-21.216806
2019-1501071,2019-08-12,Vente,110000.0,11,CHE DES COLLINES,0328,97418,97422,Le Tampon,974,0,Maison,100.0,3,55.536451,-21.227225
2019-1501071,2019-08-12,Vente,110000.0,11,CHE DES COLLINES,0328,97418,97422,Le Tampon,974,0,Maison,100.0,3,55.536451,-21.227225
2019-1501072,2019-08-08,Vente,39000.0,241,RUE MARIUS ET ARY LEBLOND,1310,97430,97422,Le Tampon,974,1,Appartement,36.0,2,55.524444,-21.273313
2019-1501073,2019-08-09,Vente,69000.0,238,RUE JULES BERTAUT,1100,97430,97422,Le Tampon,974,1,Appartement,54.0,2,55.524444,-21.273313
2019-1501074,2019-08-08,Vente,189000.0,73,RUE FRANCOIS DE MAHY,0130,97410,97416,Saint-Pierre,974,1,Appartement,40.0,2,55.476087,-21.337383
2019-1501075,2019-08-23,Vente,50000.0,12,RUE SARDA GARRIGA,1790,97430,97422,Le Tampon,974,1,Appartement,29.0,2,55.520118,-21.282526
2019-1501076,2019-08-30,Vente,295500.0,49,ALL DES MANDARINES,0891,97421,97414,Saint-Louis,974,0,Maison,142.0,5,55.430818,-21.25661
2019-1501077,2019-08-29,Vente,90000.0,1,RUE ALEXANDER FLEMING,0100,97430,97422,Le Tampon,974,1,Appartement,69.0,3,55.526874,-21.272305
2019-1501079,2019-08-09,Vente,155000.0,451,RUE ALEXANDRE BEGUE,0040,97416,97413,Saint-Leu,974,0,Maison,90.0,5,55.328526,-21.171531
2019-1501080,2019-08-12,Vente,212000.0,28,CHE BOIS DE NEFLES CADET,0028,97425,97401,Les Avirons,974,0,Maison,76.0,4,55.329565,-21.238044
2019-1501081,2019-08-13,Vente,87000.0,1,SEN DES JACQUIERS,0133,97425,97401,Les Avirons,974,1,Appartement,49.0,3,55.339366,-21.246934
2019-1501082,2019-08-16,Vente,83000.0,1,SEN DES JACQUIERS,0133,97425,97401,Les Avirons,974,1,Appartement,49.0,3,55.339366,-21.246934
2019-1501083,2019-08-09,Vente,327445.34,83,RUE DU PRESBYTERE,0250,97410,97416,Saint-Pierre,974,0,Maison,50.0,4,55.474179,-21.335421
2019-1501084,2019-08-23,Vente,165000.0,8,CHE TOBY LES HAUTS,0929,97432,97416,Saint-Pierre,974,0,Maison,44.0,2,55.452856,-21.297179
2019-1501085,2019-08-20,Vente,270000.0,172,BD DE L OCEAN,1085,97480,97412,Saint-Joseph,974,0,Appartement,92.0,5,55.584614,-21.37191
2019-1501086,2019-08-21,Vente,244200.0,36,RUE JOSEPH SUACOT,0090,97429,97405,Petite-Île,974,0,Maison,100.0,5,55.56313,-21.35386
2019-1501087,2019-08-21,Vente,199000.0,3,CHE BASSIN MARTIN,0176,97418,97422,Le Tampon,974,1,Maison,70.0,3,55.534376,-21.305049
2019-1501088,2019-07-31,Vente,85000.0,2,IMP BOIS DE ROSE,0245,97430,97422,Le Tampon,974,0,Maison,38.0,2,55.532638,-21.284331
2019-1501088,2019-07-31,Vente,85000.0,2,IMP BOIS DE ROSE,0245,97430,97422,Le Tampon,974,0,Maison,77.0,4,55.532638,-21.284331
2019-1501089,2019-09-04,Vente,260000.0,37,IMP DES MARGUERITES,1297,97430,97422,Le Tampon,974,0,Maison,105.0,4,55.53169,-21.257391
2019-1501090,2019-08-26,Vente,112700.0,8,ALL DES CHRYSANTHEMES,0470,97410,97416,Saint-Pierre,974,0,Maison,58.0,3,55.528708,-21.317257
2019-1501094,2019-08-30,Vente,119000.0,193,RUE HAUTE,0550,97436,97413,Saint-Leu,974,1,Appartement,22.0,1,55.290751,-21.172445
2019-1501097,2019-08-21,Vente,120000.0,89,RTE NATIONALE 2 BASSE VALLEE,0194,97442,97417,Saint-Philippe,974,0,Maison,85.0,5,55.71493,-21.37042
2019-1501098,2019-08-07,Vente,340000.0,12,CHE CAMILLE ROCHE,0048,97425,97401,Les Avirons,974,0,Appartement,53.0,3,55.333488,-21.234917
2019-1501098,2019-08-07,Vente,340000.0,12,CHE CAMILLE ROCHE,0048,97425,97401,Les Avirons,974,0,Maison,142.0,5,55.333488,-21.234917
2019-1501098,2019-08-07,Vente,340000.0,12,CHE CAMILLE ROCHE,0048,97425,97401,Les Avirons,974,0,Appartement,53.0,3,55.333488,-21.234917
2019-1501099,2019-09-03,Vente,200000.0,21,ALL DES PANDANUS,0415,97429,97405,Petite-Île,974,0,Maison,50.0,3,55.563317,-21.36183
2019-1501100,2019-08-29,Vente,164000.0,1,IMP MAHOT,0341,97414,97403,Entre-Deux,974,1,Appartement,92.0,4,55.472788,-21.246505
2019-1501101,2019-08-30,Vente,231000.0,7,CHE TROU DE MAGASIN,0460,97414,97403,Entre-Deux,974,0,Maison,93.0,4,55.469962,-21.2335
2019-1501102,2019-08-30,Vente,386565.0,16,IMP LA BELLE ETOILE,1490,97432,97416,Saint-Pierre,974,0,Maison,114.0,5,55.503564,-21.296553
2019-1501103,2019-08-21,Vente,215000.0,12,RUE SUFFREN,0270,97410,97416,Saint-Pierre,974,1,Appartement,80.0,3,55.47123,-21.342851
2019-1501104,2019-09-04,Vente,230000.0,29,CHE ISAUTIER,1056,97430,97422,Le Tampon,974,0,Maison,172.0,7,55.513328,-21.266772
2019-1501105,2019-09-04,Vente,572765.0,54,IMP ERNEST IRSAPOULLE,0568,97436,97413,Saint-Leu,974,0,Maison,149.0,3,55.312962,-21.22196
2019-1501108,2019-08-12,Echange,5000.0,70,RUE ARISTIDE BRIAND,0137,97421,97414,Saint-Louis,974,0,Local industriel. commercial ou assimilé,35.0,0,55.409092,-21.222117
2019-1501108,2019-08-12,Echange,5000.0,70,RUE ARISTIDE BRIAND,0137,97421,97414,Saint-Louis,974,0,Maison,161.0,5,55.409092,-21.222117
2019-1501108,2019-08-12,Echange,5000.0,70,RUE ARISTIDE BRIAND,0137,97421,97414,Saint-Louis,974,0,Local industriel. commercial ou assimilé,35.0,0,55.409092,-21.222117
2019-1501108,2019-08-12,Echange,5000.0,70,RUE ARISTIDE BRIAND,0137,97421,97414,Saint-Louis,974,0,Local industriel. commercial ou assimilé,35.0,0,55.409092,-21.222117
2019-1501109,2019-08-07,Vente,75000.0,169,ALL BOIS NOIRS,0432,97432,97416,Saint-Pierre,974,1,Appartement,51.0,3,55.458725,-21.286654
2019-1501110,2019-08-22,Vente,236400.0,15,RUE AMBAVILLE,0977,97424,97413,Saint-Leu,974,0,Maison,61.0,5,55.302929,-21.191115
2019-1501111,2019-08-07,Vente,255000.0,10,RUE GERARD DE NERVAL,0969,97430,97422,Le Tampon,974,0,Maison,156.0,5,55.497593,-21.264408
2019-1501113,2019-08-26,Vente,153000.0,129,RUE PAUL VERLAINE,1473,97430,97422,Le Tampon,974,0,Maison,55.0,4,55.510642,-21.24526
2019-1501114,2019-08-14,Vente,156000.0,239,CONCESSION CONDE,B042,97432,97416,Saint-Pierre,974,0,Maison,88.0,2,55.508324,-21.288676
2019-1501115,2019-08-26,Vente,170000.0,6,ALL DES BANANIERS,0415,97410,97416,Saint-Pierre,974,0,Maison,90.0,4,55.529243,-21.31786
2019-1501116,2019-08-23,Vente,237000.0,158,CHE DIAL,0290,97436,97413,Saint-Leu,974,1,Appartement,78.0,4,55.305766,-21.165514
2019-1501118,2019-08-26,Vente,38000.0,35,RUE ALEXANDER FLEMING,0100,97430,97422,Le Tampon,974,1,Appartement,30.0,1,55.526874,-21.272305
2019-1501120,2019-08-28,Vente,100000.0,16,CHE SALME,0267,97432,97416,Saint-Pierre,974,1,Appartement,59.0,3,55.46948,-21.283424
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,90.0,5,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,78.0,4,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,83.0,4,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,72.0,3,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,72.0,3,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,72.0,3,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,78.0,4,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,90.0,5,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,83.0,4,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,78.0,4,55.402597,-21.28415
2019-1501121,2019-08-29,Vente,7327565.0,2,RUE DES PETRELS,0864,97450,97414,Saint-Louis,974,0,Appartement,83.0,4,55.402597,-21.28415
